date,v_intra,vwap_intra,v_after,vwap_after
2025-11-20,1310622.0,1451.914621454546,39403.0,1455.0
2025-11-21,8816248.0,1396.5227084129212,220246.0,1395.0
2025-11-24,3743990.0,1389.2865499106567,81658.0,1385.0
2025-11-25,860360.0,1412.0125005811522,35405.0,1415.0
2025-11-26,1207724.0,1431.1875809373664,53211.0,1440.0
2025-11-27,994511.0,1441.3152192383995,29774.0,1440.0
2025-11-28,907993.0,1450.0830402877557,32513.0,1450.0
2025-12-01,2083980.0,1425.5033925469534,93208.0,1420.0
2025-12-02,681587.0,1428.005764487879,39477.0,1440.0
2025-12-03,605700.0,1443.1596912663035,36540.0,1450.0
2025-12-04,771008.0,1439.8944109529343,46944.0,1445.0
2025-12-05,650133.0,1448.8304316193764,52604.0,1460.0
2025-12-08,1833366.0,1481.258316669994,62260.0,1490.0
2025-12-09,971560.0,1486.5362664168963,36825.0,1485.0
2025-12-10,1595420.0,1496.382181494528,45221.0,1505.0
2025-12-11,2093435.0,1483.3100717242237,79982.0,1475.0
2025-12-12,801519.0,1477.982911197364,27664.0,1485.0
2025-12-15,,,38058.0,1460.0
2025-12-16,3739348.0,1433.968325494177,69064.0,1440.0
2025-12-17,1688737.0,1436.223337322508,30812.0,1440.0
2025-12-18,1438421.0,1425.4289808060366,22136.0,1440.0
2025-12-19,919860.0,1443.9243961037548,54280.0,1440.0
2025-12-22,801818.0,1460.2856134434498,47665.0,1465.0
2025-12-23,1474042.0,1481.3084566111413,34075.0,1485.0
2025-12-24,720166.0,1488.34766567708,43261.0,1490.0
2025-12-26,1970732.0,1502.675115134884,57612.0,1505.0
2025-12-29,2261750.0,1521.173082789875,86648.0,1525.0
2025-12-30,952504.0,1521.212278373634,45400.0,1525.0
2025-12-31,1586601.0,1540.608798305308,55967.0,1545.0
2026-01-02,1794944.0,1569.5609166636953,,
2026-01-05,3919179.0,1667.2044451146528,,
2026-01-06,1976197.0,1680.272741027337,,
2026-01-07,3600146.0,1676.998839769276,116449.0,1680.0
2026-01-08,1356291.0,1681.4693638754516,88618.0,1685.0
2026-01-09,2102651.0,1678.1193241293963,41656.0,1690.0
2026-01-12,1346211.0,1697.1410499542792,52449.0,1695.0
2026-01-13,1573322.0,1710.8502804893087,55800.0,1710.0
2026-01-14,1561987.0,1708.2731034253163,45816.0,1715.0
2026-01-15,2765941.0,1690.148869769818,61886.0,1710.0
2026-01-16,2912213.0,1730.0402288568864,101629.0,1745.0
2026-01-19,2076455.0,1747.6127944019977,51038.0,1775.0
2026-01-20,1623872.0,1759.799383818429,102234.0,1775.0
2026-01-21,4216627.0,1752.5709459243135,76749.0,1755.0
2026-01-22,1625604.0,1760.8038243016135,54478.0,1760.0
2026-01-23,1110134.0,1763.413786083482,42167.0,1775.0
2026-01-26,2228662.0,1767.3561266804927,102198.0,1760.0
2026-01-27,1239411.0,1771.9184152795158,44200.0,1780.0
2026-01-28,1618777.0,1804.97731311972,61156.0,1820.0
2026-01-29,2174324.0,1817.415224226012,71002.0,1815.0
2026-01-30,2988793.0,1791.257522685579,117139.0,1785.0
2026-02-02,4713978.0,1754.565967427086,126381.0,1770.0
2026-02-03,1161556.0,1793.474141582498,61162.0,1800.0
2026-02-04,1835096.0,1789.0123078029706,51301.0,1795.0
2026-02-05,2144317.0,1770.7153000232709,68986.0,1770.0
2026-02-06,2209589.0,1758.0294796905669,42592.0,1780.0
2026-02-09,1896155.0,1823.872135980445,53289.0,1820.0
2026-02-10,2564306.0,1866.46873267075,98169.0,1885.0
2026-02-11,3154121.0,1911.751957201388,107310.0,1920.0
2026-02-23,4298238.0,1919.2846661818169,97209.0,1915.0
2026-02-24,1914054.0,1953.476077477438,60679.0,1970.0
2026-02-25,2704228.0,2007.7855972203529,77607.0,2015.0
2026-02-26,4367861.0,2002.073033001737,111388.0,2005.0
2026-03-02,5886710.0,1986.5025260289704,220884.0,1985.0
2026-03-03,9354827.0,1956.606127510429,326471.0,1940.0
2026-03-04,14615067.0,1888.159258524097,179943.0,1880.0
2026-03-05,4608451.0,1923.421494554244,71463.0,1915.0
2026-03-06,3720664.0,1891.253074719996,63724.0,1905.0
2026-03-09,16992124.0,1800.2601714182406,145172.0,1830.0
2026-03-10,4436171.0,1866.703219961539,179691.0,1860.0
2026-03-11,2686015.0,1919.7972721671324,101313.0,1940.0
2026-03-12,4466817.0,1898.64816154322,98589.0,1895.0
2026-03-13,4049146.0,1867.8395580203824,96304.0,1880.0
2026-03-16,3768203.0,1858.967936440792,210086.0,1855.0
2026-03-17,1440972.0,1871.372930910524,124211.0,1870.0
2026-03-18,1706769.0,1902.3289912108785,53156.0,1910.0
2026-03-19,,,258569.0,1860.0
2026-03-20,3527400.0,1851.330436015196,124322.0,1850.0
2026-03-23,7047530.0,1805.2660598819728,129948.0,1820.0
2026-03-24,2069384.0,1824.097349742725,93025.0,1820.0
2026-03-25,2129484.0,1861.0748026282424,48040.0,1855.0
2026-03-26,,,60470.0,1845.0
2026-03-27,3194985.0,1812.244312571108,55140.0,1830.0
2026-03-30,6005705.0,1793.423840331818,288700.0,1790.0
2026-03-31,9166316.0,1775.5634750100255,157091.0,1775.0
2026-04-01,2629108.0,1840.5043630767543,82379.0,1855.0
2026-04-02,,,139417.0,1815.0
2026-04-07,1758883.0,1845.090858800728,51562.0,1855.0
2026-04-08,6629342.0,1936.238748883373,85921.0,1945.0
2026-04-09,2244711.0,1940.2266884244789,70073.0,1950.0
2026-04-10,3727617.0,1981.7060108374867,133625.0,1995.0
2026-04-13,2213811.0,1985.9340476671225,73757.0,1990.0
2026-04-14,5722996.0,2030.3673486754144,85405.0,2045.0
2026-04-15,3269265.0,2081.9391698133986,88568.0,2080.0
2026-04-16,2547828.0,2073.0742028111786,107524.0,2095.0
2026-04-17,4899013.0,2046.1331843781595,134244.0,2040.0
2026-04-20,1757551.0,2048.4119721134693,121621.0,2035.0
2026-04-21,1465285.0,2060.785563900538,95476.0,2060.0
2026-04-22,1678184.0,2059.815273533772,57881.0,2060.0
2026-04-23,3665924.0,2093.110520021692,60193.0,2085.0
2026-04-24,4402237.0,2153.121659510835,126050.0,2185.0
2026-04-27,8240240.0,2307.386931084532,158037.0,2280.0
2026-04-28,5863292.0,2247.222626811013,243356.0,2225.0
2026-04-29,4493467.0,2187.402895136428,93935.0,2195.0
2026-04-30,5367324.0,2176.70172137922,230164.0,2155.0
2026-05-04,2991670.0,2252.704823727216,88062.0,2280.0
2026-05-05,2608704.0,2254.8817727116607,60279.0,2260.0
2026-05-06,2263299.0,2263.1837552174943,76664.0,2260.0
2026-05-07,2622766.0,2318.4201678685786,79517.0,2315.0
2026-05-08,2341281.0,2293.561708312672,111571.0,2295.0
2026-05-11,6937549.0,2258.551845183364,313077.0,2250.0
2026-05-12,3301997.0,2239.8315595077765,107541.0,2255.0
2026-05-13,4449391.0,2217.60974142304,87292.0,2230.0
2026-05-14,1481599.0,2249.4704471317814,56100.0,2270.0
2026-05-15,2144359.0,2279.6387988205333,111154.0,2265.0
2026-05-18,2307858.0,2234.95956207011,55079.0,2250.0
2026-05-19,4703482.0,2216.0531803884865,68449.0,2220.0
2026-05-20,3650692.0,2199.264666808375,174253.0,2195.0
2026-05-21,1406357.0,2242.8438831676453,68974.0,2235.0
2026-05-22,1824751.0,2243.358869237501,56825.0,2260.0
2026-05-25,3035075.0,2296.8065962126143,69869.0,2305.0
2026-05-26,3478083.0,2288.5255110358207,102387.0,2275.0
2026-05-27,3078201.0,2312.525112882492,168652.0,2285.0
2026-05-28,4228845.0,2313.3269947231456,52432.0,2300.0
2026-05-29,3429068.0,2355.623320972346,77863.0,2360.0
2026-06-01,2855319.0,2374.763429235052,67445.0,2370.0
2026-06-02,1975873.0,2382.845210699271,43654.0,2395.0
2026-06-03,1653445.0,2424.620298830623,63554.0,2430.0
2026-06-04,3386827.0,2404.074213120422,130494.0,2395.0
2026-06-05,6128551.0,2372.4020066080875,147780.0,2370.0
2026-06-08,7545226.0,2298.9640608511927,248632.0,2305.0
2026-06-09,3020311.0,2311.1979312726403,46041.0,2325.0
2026-06-10,8046554.0,2278.9430487883383,169467.0,2270.0
2026-06-11,5116303.0,2241.967983522477,,
2026-06-12,1264777.0,2298.361624223084,57608.0,2310.0
2026-06-15,2436817.0,2358.294283075011,52718.0,2375.0
2026-06-16,1984357.0,2371.568903680134,54351.0,2395.0
2026-06-17,2580317.0,2365.732865380494,44076.0,2395.0
2026-06-18,2047920.0,2400.945820637525,77815.0,2410.0
2026-06-22,4132389.0,2493.5382378086865,,
2026-06-26,7931290.0,2353.501428519194,,
2026-06-29,1559367.0,2378.70124223483,34315.0,2385.0
2026-07-01,2811217.0,2484.0054698730123,,
2026-07-06,1543315.0,2475.4621156406824,42603.0,2470.0
2026-07-13,1727001.0,2457.3027635768594,87379.0,2450.0
2026-07-15,1376831.0,2446.4816451692327,44735.0,2450.0
2026-07-20,3269655.0,2333.5964742457536,75691.0,2330.0
