date,v_intra,vwap_intra,v_after,vwap_after
2025-10-22,124177.0,183.5441184760463,6183.0,183.0
2025-10-23,118243.0,184.97253114349263,4789.0,185.0
2025-10-27,185324.0,186.1434676566446,8461.0,186.0
2025-10-28,180480.0,187.776795212766,5748.0,187.4965205288796
2025-10-29,271297.0,189.48816610578075,24020.0,190.0
2025-10-30,1010496.0,196.63685457438723,18375.0,197.0
2025-10-31,332306.0,195.39068810072644,7263.0,194.0
2025-11-03,212494.0,193.84671096595667,6123.0,193.4955087375469
2025-11-04,376144.0,189.96663245990896,11098.0,188.49720670391065
2025-11-05,278408.0,186.4275595528864,7304.0,187.0
2025-11-06,121998.0,188.73352841849865,5727.0,189.0
2025-11-07,138180.0,188.1317773918078,5848.0,187.49743502051984
2025-11-10,359983.0,183.1800946155791,9769.0,183.4970826082506
2025-11-11,484051.0,181.63447033473744,14560.0,181.0
2025-11-12,226445.0,186.1048819801718,4468.0,186.0
2025-11-13,203891.0,187.76814082034028,7354.0,188.0
2025-11-14,254436.0,187.87928988036285,7486.0,186.497461928934
2025-11-17,278266.0,183.00237183126936,8425.0,182.4979228486647
2025-11-18,332925.0,181.08744311781933,14438.0,180.4983377199058
2025-11-19,236263.0,180.50157663282025,6425.0,181.0
2025-11-20,114750.0,182.93129411764707,5273.0,183.0
2025-11-21,254717.0,180.5540384034045,9348.0,181.0
2025-11-24,173987.0,179.77589130222373,13984.0,180.0
2025-11-25,110034.0,181.20342803133576,6286.0,180.49809099586383
2025-11-26,116786.0,182.6096449916942,7508.0,182.4977357485349
2025-11-27,155100.0,181.32295938104448,4588.0,181.4943330427201
2025-11-28,167265.0,180.5528711924192,8699.0,180.4976434072882
2025-12-01,95333.0,181.280207273452,5841.0,181.49768875192603
2025-12-02,89194.0,182.0351144695832,5126.0,182.0
2025-12-03,72482.0,182.5635192185646,6869.0,182.49788906682195
2025-12-04,112245.0,183.84914250077955,6316.0,184.4974667511083
2025-12-05,98834.0,183.6182588987596,5784.0,184.0
2025-12-08,329569.0,180.8750489275387,9731.0,181.0
2025-12-09,322115.0,179.19130124334478,14782.0,179.4975646056014
2025-12-10,171011.0,179.40260568033636,9426.0,179.49755994058987
2025-12-11,136750.0,179.95689945155394,8767.0,180.49720542945136
2025-12-12,156966.0,182.62233859561945,5473.0,183.0
2025-12-15,,,5404.0,184.0
2025-12-16,139930.0,183.80360180090045,5726.0,183.49772965420888
2025-12-17,92812.0,184.17843597810628,6062.0,184.0
2025-12-18,116141.0,182.3730293350324,4592.0,183.0
2025-12-19,120924.0,184.0536700737653,5152.0,185.0
2025-12-22,119102.0,185.16082013736124,7299.0,185.4967803808741
2025-12-23,95137.0,185.63710228407456,6680.0,185.4971556886228
2025-12-24,152440.0,187.45533980582525,12617.0,188.4978204010462
2025-12-26,430778.0,190.4669806721792,11762.0,191.0
2025-12-29,216474.0,191.36470892578325,8659.0,190.49809446818333
2025-12-30,192916.0,190.3732920027369,9432.0,190.49787955894823
2025-12-31,157232.0,190.28220718428813,8341.0,190.0
2026-01-02,265252.0,193.1414767843409,,
2026-01-05,241807.0,190.9402043778716,,
2026-01-06,183421.0,190.3234744113269,,
2026-01-07,555170.0,194.15290991948413,17330.0,195.0
2026-01-08,158491.0,194.18587806247675,7919.0,193.49804268215684
2026-01-09,166452.0,194.1465046980511,7876.0,193.4975876079228
2026-01-12,149326.0,194.4059172548652,11460.0,195.0
2026-01-13,238673.0,195.7878519983408,10293.0,194.4978140483824
2026-01-14,165581.0,194.74412523175968,8201.0,194.497012559444
2026-01-15,120157.0,194.53040605208187,7686.0,194.0
2026-01-16,527045.0,191.0374370309936,17081.0,191.0
2026-01-19,321585.0,188.6009919616897,13947.0,188.0
2026-01-20,206258.0,191.38309786771907,8802.0,191.0
2026-01-21,201034.0,192.11730354069465,9934.0,191.0
2026-01-22,156399.0,192.726577535662,7943.0,192.0
2026-01-23,236570.0,190.15431796085724,10797.0,190.0
2026-01-26,245229.0,187.87140591039395,9543.0,188.496175206958
2026-01-27,233624.0,188.3002260041777,10899.0,187.4974768327369
2026-01-28,247361.0,190.7037528147121,14906.0,191.4982557359453
2026-01-29,126212.0,190.6783427883244,13382.0,190.0
2026-01-30,331261.0,187.51423198022104,14489.0,187.0
2026-02-02,385248.0,184.5023699019852,8772.0,184.49680802553576
2026-02-03,124040.0,186.2635923895517,5508.0,185.4972766884532
2026-02-04,102757.0,187.53132146715063,6612.0,188.4968239564428
2026-02-05,94065.0,187.83231807792484,4178.0,187.496409765438
2026-02-06,119930.0,185.8013841407488,4159.0,187.4960327001683
2026-02-09,118372.0,187.2728516878992,7965.0,186.4949152542373
2026-02-10,130604.0,186.59287617530856,9138.0,186.49584154081856
2026-02-11,144004.0,186.7269173078525,9303.0,186.49736644093304
2026-02-23,288128.0,190.0140944302532,9504.0,188.0
2026-02-24,204282.0,190.50756796976728,8821.0,190.0
2026-02-25,332539.0,191.96421171652048,11621.0,191.49789174769813
2026-02-26,476597.0,195.58874898499155,17216.0,196.0
2026-03-02,1134092.0,204.99300674019392,30119.0,209.49739367176863
2026-03-03,1311539.0,217.119613675232,26536.0,217.0
2026-03-04,912078.0,209.9597841412686,18896.0,209.497565622354
2026-03-05,612017.0,208.75585318708468,15106.0,209.0
2026-03-06,344926.0,209.94848170332187,12168.0,210.0
2026-03-09,725411.0,211.86180386015653,13850.0,210.4974729241877
2026-03-10,418499.0,205.6094088635815,12726.0,205.4970925663995
2026-03-11,395808.0,209.5977342549924,8793.0,210.0
2026-03-12,275873.0,210.8659564364762,6114.0,211.0
2026-03-13,234772.0,208.85617961256028,7530.0,207.4964143426295
2026-03-16,963502.0,216.8258685503507,13150.0,218.0
2026-03-17,297715.0,215.600631476412,12314.0,217.0
2026-03-18,262028.0,217.9171767902667,11717.0,217.49825040539383
2026-03-19,,,13009.0,217.4973479898532
2026-03-20,280493.0,214.3309779566692,7294.0,214.0
2026-03-23,471022.0,205.4275278012492,7377.0,204.4924766165108
2026-03-24,211918.0,203.4552232467275,8614.0,203.0
2026-03-25,149012.0,204.5816108769764,8494.0,206.0
2026-03-26,,,8911.0,203.49590393895187
2026-03-27,210092.0,201.6907307274908,6696.0,201.49671445639189
2026-03-30,156519.0,204.12625943176224,6378.0,203.49592348698653
2026-03-31,252890.0,200.93806398038672,6066.0,200.0
2026-04-01,130941.0,203.59003673410163,4255.0,204.0
2026-04-02,,,4112.0,203.0
2026-04-07,84000.0,203.48298809523808,5949.0,203.0
2026-04-08,281526.0,201.3281721759269,10985.0,202.0
2026-04-09,116770.0,202.0518283805772,7467.0,202.0
2026-04-10,128140.0,202.91114406118308,8542.0,202.4969562163428
2026-04-13,178857.0,200.87966364190387,8360.0,200.4962918660287
2026-04-14,139060.0,201.12794477204085,7399.0,201.0
2026-04-15,157153.0,202.4649736244297,6076.0,202.49753127057275
2026-04-16,227646.0,201.6938799715348,12462.0,201.4977531696357
2026-04-17,483756.0,199.58327131859863,16061.0,199.0
2026-04-20,403191.0,197.3386409914904,11719.0,197.0
2026-04-21,222906.0,200.6135725373028,9939.0,201.0
2026-04-22,137513.0,201.56381578468944,8462.0,201.4975183171827
2026-04-23,192223.0,201.1907263959048,6930.0,201.0
2026-04-24,123669.0,200.57636917901817,9073.0,201.0
2026-04-27,192591.0,199.74587078316225,8089.0,200.0
2026-04-28,158930.0,200.3220977788964,8201.0,200.0
2026-04-29,123992.0,201.26510581327827,5420.0,201.0
2026-04-30,139590.0,201.8076438140268,12460.0,202.0
2026-05-04,463963.0,206.64499539834,10307.0,205.0
2026-05-05,304016.0,208.4892472764592,13722.0,208.0
2026-05-06,509591.0,211.35844824575005,9103.0,212.0
2026-05-07,288293.0,213.30849170808864,11021.0,212.0
2026-05-08,235963.0,211.89860698499345,11813.0,211.4977567087108
2026-05-11,267313.0,213.7274131822994,6993.0,213.0
2026-05-12,189864.0,214.077339569376,6303.0,214.0
2026-05-13,175837.0,210.74589534625807,9782.0,210.0
2026-05-14,210645.0,210.75628189608108,6475.0,210.4977606177606
2026-05-15,603972.0,203.51031008059977,15789.0,201.4975615935145
2026-05-18,384079.0,199.01504117642463,11548.0,198.49792171804643
2026-05-19,167187.0,198.74142726408155,11677.0,198.0
2026-05-20,693892.0,211.3584001544909,9718.0,211.4978390615353
2026-05-21,269480.0,212.2398916431646,19068.0,212.0
2026-05-22,634799.0,217.29350077741145,21482.0,218.0
2026-05-25,347696.0,218.3166099121072,15918.0,215.0
2026-05-26,206346.0,214.88675331724383,11875.0,212.0
2026-05-27,288427.0,212.7227097324453,11232.0,212.0
2026-05-28,216720.0,213.18015411591,13158.0,211.0
2026-05-29,235338.0,214.52980819077243,14708.0,213.49830024476475
2026-06-01,863181.0,222.5923937158024,22830.0,223.49846692947875
2026-06-02,620481.0,226.8891376206524,35045.0,230.0
2026-06-03,711990.0,235.94597957836487,19233.0,236.0
2026-06-04,385247.0,237.2080431515365,12536.0,236.0
2026-06-05,294784.0,234.78910660008685,12149.0,232.0
2026-06-08,324317.0,225.8596989982024,6068.0,225.0
2026-06-09,227338.0,223.76434208095435,11916.0,223.0
2026-06-10,182141.0,223.84788707649568,13666.0,223.0
2026-06-11,242394.0,225.2075216383244,,
2026-06-12,234835.0,229.2825558370771,10108.0,228.0
2026-06-15,444748.0,226.13482691321823,9186.0,225.0
2026-06-16,659911.0,220.2511520492915,31241.0,220.4980634422714
2026-06-17,1662613.0,194.53479252237287,18636.0,196.0
2026-06-18,595479.0,194.47345582295927,16054.0,194.0
2026-06-22,346956.0,193.6987773665825,,
2026-06-26,716690.0,182.61338793620672,,
2026-06-29,321409.0,183.10688250795715,10619.0,184.4983520105472
2026-07-01,149153.0,185.8340563046,,
2026-07-06,209479.0,196.2870120632617,9095.0,195.49752611324905
2026-07-13,167203.0,194.7456923619792,3755.0,195.0
2026-07-15,364561.0,197.27609096968683,12805.0,199.0
2026-07-20,150853.0,198.1252809026005,10266.0,197.0
2026-07-27,98652.0,203.6172099906743,2989.0,203.49581799933088
2026-07-29,278498.0,201.53354422652944,,
2026-08-03,182757.0,206.2501080669961,10890.0,206.4979797979798
2026-08-10,541041.0,212.6744904729956,11988.0,213.49783116449785
2026-08-17,1281973.0,229.08070762800776,23547.0,230.0
2026-08-24,509732.0,253.102447953042,20586.0,249.0
